Form	Year	Register	Source	Text	Label	Score
woman	1961	FIC	Carpetbaggers	  their sons but secretly they delighted in their daughters. " She's become a woman in the past year, " she said. His face flushed and he looked	LABEL_2	0.955061495
woman	1960	FIC	FallHouseUsher	  the gentle moods that stole upon her in those summer twilights she became a different woman, softer in her prosperity than she had ever been in her adversity; for	LABEL_2	0.813351035
woman	1965	FIC	Play:CrossSword	  it? Here Senorita Gonzales is proving herself -- proving the stout heart and excellent woman's soul in her. All the women look to her. CAPTAIN JOSE ALBAREZ	LABEL_2	0.996890962
woman	1965	FIC	JournalFromEllipsia	  shrine with Madge its deity: head of a beast on the body of a woman. Here too a prayer might come, he thought. Her breath was fruity	LABEL_2	0.643935263
woman	1964	FIC	Mov:Lilith	  One of them is Mrs. Meaghan. She is a slight, fastidious, Latin-looking woman in her middle thirties, with very fine features. She looks up from her	LABEL_2	0.954349935
woman	1969	FIC	ChosenPlaceThe	  . I'm not saying she's Sophia Loren. But physically she's a woman, there's no doubt about it. As for Melody, there's no	LABEL_2	0.913775682
woman	1961	FIC	Carpetbaggers	  . " " The count in the next box! " Rina exclaimed. The woman nodded. She smiled again. " You remember, " she said in a	LABEL_2	0.710514903
woman	1962	FIC	DefiantAgents	  shrink from his close scrutiny but met him eye to eye. This was a woman of proud independence, truly a chief's daughter, Travis decided. " I	LABEL_2	0.993431747
woman	1964	FIC	WhatTimeCollects	  the classic horse race excited him but not as much as that of finding a woman with whom he could lust. And on one evening, he would have done	LABEL_2	0.946902812
woman	1962	FIC	LettingGo	  peaceful day, he issued a hasty order that every man in the steerage -- woman too, on second thought -- was to be searched for weapons however insignificant,	LABEL_2	0.62695837
woman	1962	FIC	Harpers	  little shaifele, still in high school; and for a wife, a wonderful woman, a princess, a queen. So what if she weighed one-eighty pounds?	LABEL_2	0.996436715
woman	1960	FIC	Adaptation	  To develop this planet we're going to need the labor of every man, woman and child capable of work. " Taller said, " Perhaps your suggestion that	LABEL_2	0.842776
woman	1968	FIC	Airport	  that funny? But I would think, as a woman -- " As a woman: this plump soft phrase out of her mouth gave him the pleasure he felt	LABEL_2	0.981685758
woman	1966	FIC	CoffinCorner	  her to know you're -- " " Well, she's a very independent woman, " said Higgins. Which she was. " She'd never let me	LABEL_2	0.926482201
woman	1964	FIC	Harpers	  said those words, though I was prepared for them, I felt as a woman might who sees her husband for the first time after he's entered a monastery	LABEL_2	0.603466213
woman	1961	FIC	HouseOnColiseum	  " Doris said, " to have an intellectual sister. " " A bookish woman, " Aurelie said, " is simply impos-sible. " " Call my broker	LABEL_2	0.792796791
woman	1967	FIC	EustaceChisholm	  . Carla made much of her credentials, if nothing of her character as a woman. For that era, she had a " grand " job in the auditing	LABEL_2	0.494117081
woman	1966	FIC	WaitingWinter	  them wanted to see me again. " " A job well done? Any woman could do it. " " I know that. Don't you think I	LABEL_2	0.978370488
woman	1961	FIC	Play:Swing	  , but it still seems to be O.K. (Brushes off rock.) YOUNG WOMAN (Sits on the rock.) Thank you. I like to read while	LABEL_2	0.970077336
woman	1964	FIC	ThingsAsTheyAre	  was in the lobby at the time. " " Yes, " said the woman, " I saw him. They make a nice little family. She is	LABEL_2	0.979584932
woman	1960	FIC	Mov:OceansEleven	  Mrs. Restes looks around her, likes what she sees. Then speaks to a woman friend in her party. MRS. RESTESOh, I do wish my Jimmy could	LABEL_2	0.954069793
woman	1960	FIC	LovelyAmbition	  window and lent added glow to her eyes as she listened intently. " Every woman in England gave a penny to the Queen, Mrs. Gowan, " I said	LABEL_2	0.656608284
woman	1965	FIC	DoLordRemember	  check the license on that car. " He is making the acquaintance of the woman, got his hat cocked a little, talking to her and she's smiling	LABEL_2	0.99468708
woman	1964	FIC	SongMetamoris	  -- my Star of the Lake! I had to make a choice -- the woman I loved -- the only one -- or the cause of my people! It	LABEL_2	0.776954174
woman	1969	FIC	SevenMinutes	  In a couple weeks, I'll bet you, the eyes of every | woman reader in Oakwood, in all of Los Angeles, will be glued to this	LABEL_2	0.997025073
woman	1961	FIC	WinterOurDiscontent	  Sounds like investment. " " My Mary wants some new furniture. When a woman | wants something she first dresses it up as a good investment.,' "	LABEL_2	0.926780701
woman	1967	FIC	JeshuasDiary	  foremost citizen of Sychar, explained to me some details in the life of the woman I had met by Jacob's well. Her first four husbands had put her	LABEL_2	0.959400892
woman	1969	FIC	WhatImGoingDoI	  world seemed endearing as if I quite literally loved the night as one loves a woman, loved the stars, the trees, the weeds in the grass as one	LABEL_2	0.994519293
woman	1968	FIC	MorningNoonNight	  mother's distant cousin and practically old enough to be his mother, is a woman of physical charm (though he only recently realized that) who sits amiably on	LABEL_2	0.95312959
woman	1962	FIC	DefiantAgents	  . Manulito did his work well. " " And Kaydessa? " " The woman is safe. When the Reds saw the ship, they left their machine outside	LABEL_2	0.887854099
woman	1967	FIC	HallMirrors	  the building and stood up, smiling. Before Rainey could turn again, a woman had come out of the house and was standing before him bristling. | " What	LABEL_2	0.897479594
woman	1960	FIC	SouthAngels	  comforting materialization of what had been tantalizing her imagination. He came home to a woman prepared for him by her dreams. And she never dreamed of wanting him any	LABEL_2	0.961221814
woman	1962	FIC	Mov:DaysWineRoses	  mouth. Through the open door to Trayner's office we may see a cleaning woman working. Joe breezes in with a big smile. JOEHi. Kirsten isn't	LABEL_2	0.536414444
woman	1961	FIC	ClockWithoutHands	  strict with me. " Which, of course, she loved. This bossy woman loved to be bossed, and that was a surprise. Or was it only	LABEL_2	0.99487251
woman	1968	FIC	Bloodline	  pressed together, he was smil ing, smiling with, and at, his woman, who was being led by him. It was almost as though Caleb and	LABEL_2	0.621362984
woman	1964	FIC	WhatTimeCollects	  look at her, filled out a bit, still so fine and handsome a woman, but a woman and not the girl he had loved with all of the	LABEL_2	0.81452632
woman	1961	FIC	AgonyEcstasy	  mouth. Now take the proportions of a man. I omit those of a woman because there is not one of them perfectly proportioned. The arm with the hand	LABEL_2	0.881825566
woman	1968	FIC	TestimonyTwoMen	  to play with her thick masses of bright dark hair. She was a thin woman, too slender for fashion, but her wardrobe was superb, she purchasing all	LABEL_2	0.945248425
woman	1966	FIC	CoffinCorner	  elopement over top207Vegas, and she's all starry-eyed -- dear Harvey making an honest woman of her -- " " And then when she passes out he undresses her,	LABEL_2	0.988625646
woman	1960	FIC	OutLikeLight	  out of control. " Have I told you that you are the most beautiful woman I've ever met? " he said at last. " No, "	LABEL_2	0.976662636
woman	1960	FIC	Harpers	  to embroider a cluster of violets. Mrs. Cromwell, without spectacles, the remarkable woman, studied next Sunday's lesson in the Quarterly. Miss Amy put in stitch	LABEL_2	0.539871216
woman	1966	FIC	CoffinCorner	  life, that's certainly true, and whop75would have thought -- such a strong woman, and only sixtyfive -- Imight have expected no one would let me know,	LABEL_2	0.96919775
woman	1968	FIC	MorningNoonNight	  said gently. " You love your husband. It is a wound to a woman's heart in any country when the husband takes another woman. " " We	LABEL_2	0.851236999
woman	1964	FIC	OneDayInAfternoon	  a widow. " " As a subject of art, what kind of a woman am I? " " A very special kind. " " A kind that	LABEL_2	0.994222701
woman	1965	FIC	PSWilkinson	  , a good pipe, a good fire, a good brandy, a good woman... things like that. " Something like what you're doing,	LABEL_2	0.835738838
woman	1967	FIC	Mov:CoolHandLuke	  broad. Nice set. DRAGLINEShe looks just like Mrs. Patricia Handy, a married woman... I useta fool with. Man, I kin sniff blondes from	LABEL_2	0.944417059
woman	1967	FIC	JeshuasDiary	  other Samaritans said, " Now we trust you, not because of what the woman said about you but because we have heard for ourselves and we are convinced that	LABEL_2	0.975805223
woman	1966	FIC	CoffinCorner	  yesterday, that Thirkettle house was absolutely clean, and I can't figure the woman in on it. As Matt can say -- we poked everywhere -- " "	LABEL_2	0.85851109
woman	1965	FIC	PSWilkinson	  now, ladies and gentlemen... our very special attraction... The only woman in the world who was more than a match for Hercules snicker...	LABEL_2	0.994920909
woman	1967	FIC	GoWidowMaker	  . She loves it now. " He kept his face completely open. The woman was smiling ingenuously now, and the eyes and mouth cor- | Hers were a	LABEL_2	0.994988382
woman	1960	FIC	CallArctic	  Anyone to home? " the captain demanded. As we straightened up, a woman's voice met us -- a most remarkable voice; cultivated, delicate in British	LABEL_2	0.988358498
woman	1966	FIC	Play:Beclch	  knowledge! BOY (Quickly breaks from NUALA's embrace, dashes to the PREACHER WOMAN and throws his arms around her) I love my mother -- she's a	LABEL_2	0.992804468
woman	1969	FIC	WhatImGoingDoI	  water pumped from the well and the sound of it being poured. A sturdy woman. Short and wellbuilt, with a broad forehead and eyes that he watched,	LABEL_2	0.894870579
woman	1963	FIC	JoyInMorning	  warm, talkative, even naive child during the day and a warm, passionate woman in bed at night. No, he'd made no mistake about marrying Annie	LABEL_2	0.989173651
woman	1963	FIC	Centaur	  at any beautiful geisha and feel no desire to look again. But when a woman, such as the Queen, spoke with grace and intelligence, when she had	LABEL_2	0.987107337
woman	1966	FIC	IKing	  |p139At present, I think the main idea is that, since Margarita is a woman and virtually a foreigner, she can be more easily managed by the Conde-Duque than	LABEL_2	0.950958133
woman	1961	FIC	Carpetbaggers	  saw inspired a kind of confidence in him. A plain, not unattractive young woman in her late twenties, he imagined. She wore simple, tailored clothes,	LABEL_2	0.667143703
woman	1962	FIC	LaniPeople	  desire to do anything that would disturb the status quo. And since no Sarkian woman under any conceivable circumstances would annoy her lordly master with demands to produce better mousetraps	LABEL_2	0.420491427
woman	1965	FIC	Harpers	  keep looking for something.... " Near me stood a tiny old woman, her eyes filled with sincere concern -- very lively eyes. Around her hand	LABEL_2	0.97934109
woman	1960	FIC	MyFatherCat	  . " You are expecting too much of your beloved, Etienne. Even a woman of the finest character may be dismayed in this situation. " " But my	LABEL_2	0.98620683
woman	1963	FIC	PutnamTradition	  offered the diamond. " It's lovely. Thank you, " the old woman said with dignity, and put her hand on the child's head. "	LABEL_2	0.992882609
woman	1969	FIC	ChosenPlaceThe	  light, she looked happy, young. The damaged portrait of the handsome young woman her face called to mind might have been restored. " Well, " she	LABEL_2	0.946700156
woman	1968	FIC	Bloodline	  a powder-velvet lavender hat stopped to chat with my Nada, a handsome, ageless woman of forty or so, gloved, nicely shod, friendly. " We would	LABEL_2	0.98397392
